seed,pca_components,n_qubits,inner_fold,reps,entanglement,C,n_inner_train,n_inner_validation,kernel_cache_id,kernel_runtime_shared_across_C,inner_accuracy,inner_precision,inner_recall,inner_f1,inner_roc_auc
42,2,2,3,1,linear,0.01,364,91,seed=42|dim=2|fold=3|reps=1|ent=linear,0.152848300000187,0.6263736263736264,0.0,0.0,0.0,0.9385964912280702
42,2,2,3,1,linear,0.1,364,91,seed=42|dim=2|fold=3|reps=1|ent=linear,0.152848300000187,0.8461538461538461,0.8846153846153846,0.6764705882352942,0.7666666666666667,0.9468524251805985
42,2,2,3,1,linear,1.0,364,91,seed=42|dim=2|fold=3|reps=1|ent=linear,0.152848300000187,0.8681318681318682,0.8666666666666667,0.7647058823529411,0.8125,0.9638802889576883
42,2,2,3,1,linear,10.0,364,91,seed=42|dim=2|fold=3|reps=1|ent=linear,0.152848300000187,0.9010989010989011,0.8787878787878788,0.8529411764705882,0.8656716417910447,0.9643962848297213
42,2,2,3,1,linear,100.0,364,91,seed=42|dim=2|fold=3|reps=1|ent=linear,0.152848300000187,0.9010989010989011,0.8787878787878788,0.8529411764705882,0.8656716417910447,0.9618163054695563
42,2,2,3,2,linear,0.01,364,91,seed=42|dim=2|fold=3|reps=2|ent=linear,0.25340240000514314,0.6263736263736264,0.0,0.0,0.0,0.9122807017543859
42,2,2,3,2,linear,0.1,364,91,seed=42|dim=2|fold=3|reps=2|ent=linear,0.25340240000514314,0.8131868131868132,0.9047619047619048,0.5588235294117647,0.6909090909090909,0.9256965944272445
42,2,2,3,2,linear,1.0,364,91,seed=42|dim=2|fold=3|reps=2|ent=linear,0.25340240000514314,0.8351648351648352,0.8275862068965517,0.7058823529411765,0.7619047619047619,0.9432404540763674
42,2,2,3,2,linear,10.0,364,91,seed=42|dim=2|fold=3|reps=2|ent=linear,0.25340240000514314,0.8351648351648352,0.8275862068965517,0.7058823529411765,0.7619047619047619,0.9422084623323013
42,2,2,3,2,linear,100.0,364,91,seed=42|dim=2|fold=3|reps=2|ent=linear,0.25340240000514314,0.8351648351648352,0.8275862068965517,0.7058823529411765,0.7619047619047619,0.9453044375644996
42,2,2,3,3,linear,0.01,364,91,seed=42|dim=2|fold=3|reps=3|ent=linear,0.3374524999962887,0.6263736263736264,0.0,0.0,0.0,0.8895768833849329
42,2,2,3,3,linear,0.1,364,91,seed=42|dim=2|fold=3|reps=3|ent=linear,0.3374524999962887,0.7142857142857143,0.9,0.2647058823529412,0.4090909090909091,0.8988648090815273
42,2,2,3,3,linear,1.0,364,91,seed=42|dim=2|fold=3|reps=3|ent=linear,0.3374524999962887,0.7912087912087912,0.7777777777777778,0.6176470588235294,0.6885245901639344,0.8890608875128999
42,2,2,3,3,linear,10.0,364,91,seed=42|dim=2|fold=3|reps=3|ent=linear,0.3374524999962887,0.8241758241758241,0.78125,0.7352941176470589,0.7575757575757576,0.8962848297213621
42,2,2,3,3,linear,100.0,364,91,seed=42|dim=2|fold=3|reps=3|ent=linear,0.3374524999962887,0.8131868131868132,0.7575757575757576,0.7352941176470589,0.746268656716418,0.9040247678018576
42,2,2,4,1,linear,0.01,364,91,seed=42|dim=2|fold=4|reps=1|ent=linear,0.15646060000290163,0.6263736263736264,0.0,0.0,0.0,0.9716202270381837
42,2,2,4,1,linear,0.1,364,91,seed=42|dim=2|fold=4|reps=1|ent=linear,0.15646060000290163,0.9120879120879121,1.0,0.7647058823529411,0.8666666666666667,0.9809081527347782
42,2,2,4,1,linear,1.0,364,91,seed=42|dim=2|fold=4|reps=1|ent=linear,0.15646060000290163,0.9120879120879121,0.9642857142857143,0.7941176470588235,0.8709677419354839,0.9649122807017543
42,2,2,4,1,linear,10.0,364,91,seed=42|dim=2|fold=4|reps=1|ent=linear,0.15646060000290163,0.945054945054945,0.967741935483871,0.8823529411764706,0.9230769230769231,0.9437564499484005
42,2,2,4,1,linear,100.0,364,91,seed=42|dim=2|fold=4|reps=1|ent=linear,0.15646060000290163,0.945054945054945,0.967741935483871,0.8823529411764706,0.9230769230769231,0.9293085655314758
42,2,2,4,2,linear,0.01,364,91,seed=42|dim=2|fold=4|reps=2|ent=linear,0.24415659999795025,0.6263736263736264,0.0,0.0,0.0,0.9587203302373581
42,2,2,4,2,linear,0.1,364,91,seed=42|dim=2|fold=4|reps=2|ent=linear,0.24415659999795025,0.8571428571428571,1.0,0.6176470588235294,0.7636363636363637,0.9705882352941175
42,2,2,4,2,linear,1.0,364,91,seed=42|dim=2|fold=4|reps=2|ent=linear,0.24415659999795025,0.8791208791208791,0.96,0.7058823529411765,0.8135593220338984,0.9633642930856553
42,2,2,4,2,linear,10.0,364,91,seed=42|dim=2|fold=4|reps=2|ent=linear,0.24415659999795025,0.9010989010989011,0.9629629629629629,0.7647058823529411,0.8524590163934426,0.9447884416924666
42,2,2,4,2,linear,100.0,364,91,seed=42|dim=2|fold=4|reps=2|ent=linear,0.24415659999795025,0.9120879120879121,0.9642857142857143,0.7941176470588235,0.8709677419354839,0.9422084623323014
42,2,2,4,3,linear,0.01,364,91,seed=42|dim=2|fold=4|reps=3|ent=linear,0.34026640000229236,0.6263736263736264,0.0,0.0,0.0,0.9262125902992775
42,2,2,4,3,linear,0.1,364,91,seed=42|dim=2|fold=4|reps=3|ent=linear,0.34026640000229236,0.7582417582417582,1.0,0.35294117647058826,0.5217391304347826,0.9303405572755418
42,2,2,4,3,linear,1.0,364,91,seed=42|dim=2|fold=4|reps=3|ent=linear,0.34026640000229236,0.8681318681318682,0.9583333333333334,0.6764705882352942,0.7931034482758621,0.9169246646026831
42,2,2,4,3,linear,10.0,364,91,seed=42|dim=2|fold=4|reps=3|ent=linear,0.34026640000229236,0.8791208791208791,0.9259259259259259,0.7352941176470589,0.819672131147541,0.9107327141382868
42,2,2,4,3,linear,100.0,364,91,seed=42|dim=2|fold=4|reps=3|ent=linear,0.34026640000229236,0.9010989010989011,0.9310344827586207,0.7941176470588235,0.8571428571428571,0.9045407636738907
42,2,2,5,1,linear,0.01,364,91,seed=42|dim=2|fold=5|reps=1|ent=linear,0.15241689999675145,0.6263736263736264,0.0,0.0,0.0,0.9236326109391124
42,2,2,5,1,linear,0.1,364,91,seed=42|dim=2|fold=5|reps=1|ent=linear,0.15241689999675145,0.8901098901098901,0.9285714285714286,0.7647058823529411,0.8387096774193549,0.9463364293085654
42,2,2,5,1,linear,1.0,364,91,seed=42|dim=2|fold=5|reps=1|ent=linear,0.15241689999675145,0.9010989010989011,0.9629629629629629,0.7647058823529411,0.8524590163934426,0.936016511867905
42,2,2,5,1,linear,10.0,364,91,seed=42|dim=2|fold=5|reps=1|ent=linear,0.15241689999675145,0.8791208791208791,0.8484848484848485,0.8235294117647058,0.835820895522388,0.9045407636738906
42,2,2,5,1,linear,100.0,364,91,seed=42|dim=2|fold=5|reps=1|ent=linear,0.15241689999675145,0.8791208791208791,0.8709677419354839,0.7941176470588235,0.8307692307692308,0.9081527347781218
42,2,2,5,2,linear,0.01,364,91,seed=42|dim=2|fold=5|reps=2|ent=linear,0.286010100004205,0.6263736263736264,0.0,0.0,0.0,0.9040247678018576
42,2,2,5,2,linear,0.1,364,91,seed=42|dim=2|fold=5|reps=2|ent=linear,0.286010100004205,0.8131868131868132,0.8148148148148148,0.6470588235294118,0.7213114754098361,0.9200206398348814
42,2,2,5,2,linear,1.0,364,91,seed=42|dim=2|fold=5|reps=2|ent=linear,0.286010100004205,0.8461538461538461,0.8125,0.7647058823529411,0.7878787878787878,0.934984520123839
42,2,2,5,2,linear,10.0,364,91,seed=42|dim=2|fold=5|reps=2|ent=linear,0.286010100004205,0.8681318681318682,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.9251805985552116
42,2,2,5,2,linear,100.0,364,91,seed=42|dim=2|fold=5|reps=2|ent=linear,0.286010100004205,0.8791208791208791,0.8285714285714286,0.8529411764705882,0.8405797101449275,0.9231166150670794
42,2,2,5,3,linear,0.01,364,91,seed=42|dim=2|fold=5|reps=3|ent=linear,0.3355174000025727,0.6263736263736264,0.0,0.0,0.0,0.8436532507739938
42,2,2,5,3,linear,0.1,364,91,seed=42|dim=2|fold=5|reps=3|ent=linear,0.3355174000025727,0.7252747252747253,0.7368421052631579,0.4117647058823529,0.5283018867924528,0.8642930856553148
42,2,2,5,3,linear,1.0,364,91,seed=42|dim=2|fold=5|reps=3|ent=linear,0.3355174000025727,0.8241758241758241,0.78125,0.7352941176470589,0.7575757575757576,0.9024767801857585
42,2,2,5,3,linear,10.0,364,91,seed=42|dim=2|fold=5|reps=3|ent=linear,0.3355174000025727,0.8681318681318682,0.8055555555555556,0.8529411764705882,0.8285714285714286,0.9097007223942208
42,2,2,5,3,linear,100.0,364,91,seed=42|dim=2|fold=5|reps=3|ent=linear,0.3355174000025727,0.8681318681318682,0.8055555555555556,0.8529411764705882,0.8285714285714286,0.913828689370485
42,4,4,1,1,linear,0.01,364,91,seed=42|dim=4|fold=1|reps=1|ent=linear,0.31408620000001974,0.6263736263736264,0.0,0.0,0.0,0.9628482972136223
42,4,4,1,1,linear,0.1,364,91,seed=42|dim=4|fold=1|reps=1|ent=linear,0.31408620000001974,0.7802197802197802,1.0,0.4117647058823529,0.5833333333333334,0.9633642930856553
42,4,4,1,1,linear,1.0,364,91,seed=42|dim=4|fold=1|reps=1|ent=linear,0.31408620000001974,0.9230769230769231,0.9354838709677419,0.8529411764705882,0.8923076923076924,0.9752321981424148
42,4,4,1,1,linear,10.0,364,91,seed=42|dim=4|fold=1|reps=1|ent=linear,0.31408620000001974,0.8901098901098901,0.875,0.8235294117647058,0.8484848484848485,0.9540763673890609
42,4,4,1,1,linear,100.0,364,91,seed=42|dim=4|fold=1|reps=1|ent=linear,0.31408620000001974,0.8571428571428571,0.8620689655172413,0.7352941176470589,0.7936507936507936,0.9416924664602684
42,4,4,1,1,full,0.01,364,91,seed=42|dim=4|fold=1|reps=1|ent=full,0.428842799999984,0.6263736263736264,0.0,0.0,0.0,0.9643962848297214
42,4,4,1,1,full,0.1,364,91,seed=42|dim=4|fold=1|reps=1|ent=full,0.428842799999984,0.8241758241758241,0.95,0.5588235294117647,0.7037037037037037,0.9638802889576884
42,4,4,1,1,full,1.0,364,91,seed=42|dim=4|fold=1|reps=1|ent=full,0.428842799999984,0.945054945054945,0.967741935483871,0.8823529411764706,0.9230769230769231,0.9690402476780187
42,4,4,1,1,full,10.0,364,91,seed=42|dim=4|fold=1|reps=1|ent=full,0.428842799999984,0.8901098901098901,0.8529411764705882,0.8529411764705882,0.8529411764705882,0.9618163054695562
42,4,4,1,1,full,100.0,364,91,seed=42|dim=4|fold=1|reps=1|ent=full,0.428842799999984,0.8351648351648352,0.8518518518518519,0.6764705882352942,0.7540983606557377,0.9091847265221877
42,4,4,1,2,linear,0.01,364,91,seed=42|dim=4|fold=1|reps=2|ent=linear,0.5342978999979096,0.6263736263736264,0.0,0.0,0.0,0.9189886480908153
42,4,4,1,2,linear,0.1,364,91,seed=42|dim=4|fold=1|reps=2|ent=linear,0.5342978999979096,0.6263736263736264,0.0,0.0,0.0,0.9184726522187823
42,4,4,1,2,linear,1.0,364,91,seed=42|dim=4|fold=1|reps=2|ent=linear,0.5342978999979096,0.8681318681318682,0.8666666666666667,0.7647058823529411,0.8125,0.936016511867905
42,4,4,1,2,linear,10.0,364,91,seed=42|dim=4|fold=1|reps=2|ent=linear,0.5342978999979096,0.9230769230769231,0.9090909090909091,0.8823529411764706,0.8955223880597015,0.9556243550051599
42,4,4,1,2,linear,100.0,364,91,seed=42|dim=4|fold=1|reps=2|ent=linear,0.5342978999979096,0.8131868131868132,0.7428571428571429,0.7647058823529411,0.7536231884057971,0.892672858617131
42,4,4,1,2,full,0.01,364,91,seed=42|dim=4|fold=1|reps=2|ent=full,0.803800499998033,0.6263736263736264,0.0,0.0,0.0,0.9267285861713106
42,4,4,1,2,full,0.1,364,91,seed=42|dim=4|fold=1|reps=2|ent=full,0.803800499998033,0.6263736263736264,0.0,0.0,0.0,0.9251805985552115
42,4,4,1,2,full,1.0,364,91,seed=42|dim=4|fold=1|reps=2|ent=full,0.803800499998033,0.8021978021978022,0.7857142857142857,0.6470588235294118,0.7096774193548387,0.9210526315789475
42,4,4,1,2,full,10.0,364,91,seed=42|dim=4|fold=1|reps=2|ent=full,0.803800499998033,0.8461538461538461,0.8846153846153846,0.6764705882352942,0.7666666666666667,0.8756449948400412
42,4,4,1,2,full,100.0,364,91,seed=42|dim=4|fold=1|reps=2|ent=full,0.803800499998033,0.8351648351648352,0.8275862068965517,0.7058823529411765,0.7619047619047619,0.871517027863777
42,4,4,1,3,linear,0.01,364,91,seed=42|dim=4|fold=1|reps=3|ent=linear,0.7904957000064314,0.6263736263736264,0.0,0.0,0.0,0.8286893704850361
42,4,4,1,3,linear,0.1,364,91,seed=42|dim=4|fold=1|reps=3|ent=linear,0.7904957000064314,0.6263736263736264,0.0,0.0,0.0,0.8292053663570692
42,4,4,1,3,linear,1.0,364,91,seed=42|dim=4|fold=1|reps=3|ent=linear,0.7904957000064314,0.7912087912087912,0.8,0.5882352941176471,0.6779661016949152,0.8519091847265222
42,4,4,1,3,linear,10.0,364,91,seed=42|dim=4|fold=1|reps=3|ent=linear,0.7904957000064314,0.8021978021978022,0.7222222222222222,0.7647058823529411,0.7428571428571429,0.8808049535603715
42,4,4,1,3,linear,100.0,364,91,seed=42|dim=4|fold=1|reps=3|ent=linear,0.7904957000064314,0.7582417582417582,0.6578947368421053,0.7352941176470589,0.6944444444444444,0.8173374613003095
42,4,4,1,3,full,0.01,364,91,seed=42|dim=4|fold=1|reps=3|ent=full,1.1737778000024264,0.6263736263736264,0.0,0.0,0.0,0.7554179566563467
42,4,4,1,3,full,0.1,364,91,seed=42|dim=4|fold=1|reps=3|ent=full,1.1737778000024264,0.6263736263736264,0.0,0.0,0.0,0.7559339525283798
42,4,4,1,3,full,1.0,364,91,seed=42|dim=4|fold=1|reps=3|ent=full,1.1737778000024264,0.7692307692307693,0.8421052631578947,0.47058823529411764,0.6037735849056604,0.7543859649122806
42,4,4,1,3,full,10.0,364,91,seed=42|dim=4|fold=1|reps=3|ent=full,1.1737778000024264,0.7802197802197802,0.7333333333333333,0.6470588235294118,0.6875,0.7285861713106295
42,4,4,1,3,full,100.0,364,91,seed=42|dim=4|fold=1|reps=3|ent=full,1.1737778000024264,0.7142857142857143,0.6111111111111112,0.6470588235294118,0.6285714285714286,0.7244582043343653
42,4,4,2,1,linear,0.01,364,91,seed=42|dim=4|fold=2|reps=1|ent=linear,0.31210529999952996,0.6263736263736264,0.0,0.0,0.0,0.9282765737874097
42,4,4,2,1,linear,0.1,364,91,seed=42|dim=4|fold=2|reps=1|ent=linear,0.31210529999952996,0.7032967032967034,1.0,0.20588235294117646,0.34146341463414637,0.9287925696594428
42,4,4,2,1,linear,1.0,364,91,seed=42|dim=4|fold=2|reps=1|ent=linear,0.31210529999952996,0.8791208791208791,0.8285714285714286,0.8529411764705882,0.8405797101449275,0.9484004127966976
42,4,4,2,1,linear,10.0,364,91,seed=42|dim=4|fold=2|reps=1|ent=linear,0.31210529999952996,0.8461538461538461,0.7631578947368421,0.8529411764705882,0.8055555555555556,0.9365325077399381
42,4,4,2,1,linear,100.0,364,91,seed=42|dim=4|fold=2|reps=1|ent=linear,0.31210529999952996,0.8241758241758241,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.8808049535603715
42,4,4,2,1,full,0.01,364,91,seed=42|dim=4|fold=2|reps=1|ent=full,0.43492110000079265,0.6263736263736264,0.0,0.0,0.0,0.9664602683178535
42,4,4,2,1,full,0.1,364,91,seed=42|dim=4|fold=2|reps=1|ent=full,0.43492110000079265,0.7362637362637363,0.9166666666666666,0.3235294117647059,0.4782608695652174,0.9669762641898865
42,4,4,2,1,full,1.0,364,91,seed=42|dim=4|fold=2|reps=1|ent=full,0.43492110000079265,0.945054945054945,0.9142857142857143,0.9411764705882353,0.927536231884058,0.9742002063983488
42,4,4,2,1,full,10.0,364,91,seed=42|dim=4|fold=2|reps=1|ent=full,0.43492110000079265,0.8681318681318682,0.8055555555555556,0.8529411764705882,0.8285714285714286,0.9680082559339525
42,4,4,2,1,full,100.0,364,91,seed=42|dim=4|fold=2|reps=1|ent=full,0.43492110000079265,0.8791208791208791,0.8108108108108109,0.8823529411764706,0.8450704225352113,0.9613003095975232
42,4,4,2,2,linear,0.01,364,91,seed=42|dim=4|fold=2|reps=2|ent=linear,0.5424138000016683,0.6263736263736264,0.0,0.0,0.0,0.8973168214654283
42,4,4,2,2,linear,0.1,364,91,seed=42|dim=4|fold=2|reps=2|ent=linear,0.5424138000016683,0.6263736263736264,0.0,0.0,0.0,0.8973168214654283
42,4,4,2,2,linear,1.0,364,91,seed=42|dim=4|fold=2|reps=2|ent=linear,0.5424138000016683,0.8461538461538461,0.7941176470588235,0.7941176470588235,0.7941176470588235,0.9086687306501547
42,4,4,2,2,linear,10.0,364,91,seed=42|dim=4|fold=2|reps=2|ent=linear,0.5424138000016683,0.8351648351648352,0.7714285714285715,0.7941176470588235,0.782608695652174,0.9076367389060888
42,4,4,2,2,linear,100.0,364,91,seed=42|dim=4|fold=2|reps=2|ent=linear,0.5424138000016683,0.8021978021978022,0.7352941176470589,0.7352941176470589,0.7352941176470589,0.8751289989680082
42,4,4,2,2,full,0.01,364,91,seed=42|dim=4|fold=2|reps=2|ent=full,0.8202877000003355,0.6263736263736264,0.0,0.0,0.0,0.7714138286893705
42,4,4,2,2,full,0.1,364,91,seed=42|dim=4|fold=2|reps=2|ent=full,0.8202877000003355,0.6263736263736264,0.0,0.0,0.0,0.7703818369453045
42,4,4,2,2,full,1.0,364,91,seed=42|dim=4|fold=2|reps=2|ent=full,0.8202877000003355,0.7472527472527473,0.7391304347826086,0.5,0.5964912280701754,0.7729618163054696
42,4,4,2,2,full,10.0,364,91,seed=42|dim=4|fold=2|reps=2|ent=full,0.8202877000003355,0.6813186813186813,0.5714285714285714,0.5882352941176471,0.5797101449275363,0.7182662538699691
42,4,4,2,2,full,100.0,364,91,seed=42|dim=4|fold=2|reps=2|ent=full,0.8202877000003355,0.6703296703296703,0.5588235294117647,0.5588235294117647,0.5588235294117647,0.7131062951496387
42,4,4,2,3,linear,0.01,364,91,seed=42|dim=4|fold=2|reps=3|ent=linear,0.7853870000035386,0.6263736263736264,0.0,0.0,0.0,0.8565531475748194
42,4,4,2,3,linear,0.1,364,91,seed=42|dim=4|fold=2|reps=3|ent=linear,0.7853870000035386,0.6263736263736264,0.0,0.0,0.0,0.8560371517027864
42,4,4,2,3,linear,1.0,364,91,seed=42|dim=4|fold=2|reps=3|ent=linear,0.7853870000035386,0.7692307692307693,0.696969696969697,0.6764705882352942,0.6865671641791045,0.8390092879256966
42,4,4,2,3,linear,10.0,364,91,seed=42|dim=4|fold=2|reps=3|ent=linear,0.7853870000035386,0.7472527472527473,0.6666666666666666,0.6470588235294118,0.6567164179104478,0.782249742002064
42,4,4,2,3,linear,100.0,364,91,seed=42|dim=4|fold=2|reps=3|ent=linear,0.7853870000035386,0.6703296703296703,0.5526315789473685,0.6176470588235294,0.5833333333333334,0.7518059855521155
42,4,4,2,3,full,0.01,364,91,seed=42|dim=4|fold=2|reps=3|ent=full,1.1658222999976715,0.6263736263736264,0.0,0.0,0.0,0.696594427244582
42,4,4,2,3,full,0.1,364,91,seed=42|dim=4|fold=2|reps=3|ent=full,1.1658222999976715,0.6263736263736264,0.0,0.0,0.0,0.6986584107327142
42,4,4,2,3,full,1.0,364,91,seed=42|dim=4|fold=2|reps=3|ent=full,1.1658222999976715,0.6813186813186813,0.6666666666666666,0.29411764705882354,0.40816326530612246,0.7182662538699691
42,4,4,2,3,full,10.0,364,91,seed=42|dim=4|fold=2|reps=3|ent=full,1.1658222999976715,0.6593406593406593,0.5483870967741935,0.5,0.5230769230769231,0.7094943240454077
42,4,4,2,3,full,100.0,364,91,seed=42|dim=4|fold=2|reps=3|ent=full,1.1658222999976715,0.6593406593406593,0.5428571428571428,0.5588235294117647,0.5507246376811594,0.7084623323013415
42,4,4,3,1,linear,0.01,364,91,seed=42|dim=4|fold=3|reps=1|ent=linear,0.29860910000570584,0.6263736263736264,0.0,0.0,0.0,0.9396284829721362
42,4,4,3,1,linear,0.1,364,91,seed=42|dim=4|fold=3|reps=1|ent=linear,0.29860910000570584,0.7472527472527473,0.9230769230769231,0.35294117647058826,0.5106382978723404,0.9401444788441693
42,4,4,3,1,linear,1.0,364,91,seed=42|dim=4|fold=3|reps=1|ent=linear,0.29860910000570584,0.8681318681318682,0.9230769230769231,0.7058823529411765,0.8,0.9401444788441692
42,4,4,3,1,linear,10.0,364,91,seed=42|dim=4|fold=3|reps=1|ent=linear,0.29860910000570584,0.8681318681318682,0.8666666666666667,0.7647058823529411,0.8125,0.9499484004127967
42,4,4,3,1,linear,100.0,364,91,seed=42|dim=4|fold=3|reps=1|ent=linear,0.29860910000570584,0.8571428571428571,0.8620689655172413,0.7352941176470589,0.7936507936507936,0.9122807017543859
42,4,4,3,1,full,0.01,364,91,seed=42|dim=4|fold=3|reps=1|ent=full,0.44165760000032606,0.6263736263736264,0.0,0.0,0.0,0.9757481940144479
42,4,4,3,1,full,0.1,364,91,seed=42|dim=4|fold=3|reps=1|ent=full,0.44165760000032606,0.8351648351648352,1.0,0.5588235294117647,0.7169811320754716,0.9762641898864809
42,4,4,3,1,full,1.0,364,91,seed=42|dim=4|fold=3|reps=1|ent=full,0.44165760000032606,0.9010989010989011,0.9032258064516129,0.8235294117647058,0.8615384615384616,0.9814241486068112
42,4,4,3,1,full,10.0,364,91,seed=42|dim=4|fold=3|reps=1|ent=full,0.44165760000032606,0.9120879120879121,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9649122807017544
42,4,4,3,1,full,100.0,364,91,seed=42|dim=4|fold=3|reps=1|ent=full,0.44165760000032606,0.9010989010989011,0.9032258064516129,0.8235294117647058,0.8615384615384616,0.956140350877193
42,4,4,3,2,linear,0.01,364,91,seed=42|dim=4|fold=3|reps=2|ent=linear,0.5458855999968364,0.6263736263736264,0.0,0.0,0.0,0.9246646026831785
42,4,4,3,2,linear,0.1,364,91,seed=42|dim=4|fold=3|reps=2|ent=linear,0.5458855999968364,0.6373626373626373,1.0,0.029411764705882353,0.05714285714285714,0.9251805985552115
42,4,4,3,2,linear,1.0,364,91,seed=42|dim=4|fold=3|reps=2|ent=linear,0.5458855999968364,0.8021978021978022,0.8636363636363636,0.5588235294117647,0.6785714285714286,0.9391124871001032
42,4,4,3,2,linear,10.0,364,91,seed=42|dim=4|fold=3|reps=2|ent=linear,0.5458855999968364,0.8351648351648352,0.8518518518518519,0.6764705882352942,0.7540983606557377,0.8797729618163056
42,4,4,3,2,linear,100.0,364,91,seed=42|dim=4|fold=3|reps=2|ent=linear,0.5458855999968364,0.8131868131868132,0.8148148148148148,0.6470588235294118,0.7213114754098361,0.847265221878225
42,4,4,3,2,full,0.01,364,91,seed=42|dim=4|fold=3|reps=2|ent=full,0.7959658000036143,0.6263736263736264,0.0,0.0,0.0,0.8632610939112487
42,4,4,3,2,full,0.1,364,91,seed=42|dim=4|fold=3|reps=2|ent=full,0.7959658000036143,0.6263736263736264,0.0,0.0,0.0,0.8637770897832817
42,4,4,3,2,full,1.0,364,91,seed=42|dim=4|fold=3|reps=2|ent=full,0.7959658000036143,0.7692307692307693,0.696969696969697,0.6764705882352942,0.6865671641791045,0.8539731682146543
42,4,4,3,2,full,10.0,364,91,seed=42|dim=4|fold=3|reps=2|ent=full,0.7959658000036143,0.7472527472527473,0.6774193548387096,0.6176470588235294,0.6461538461538462,0.801857585139319
42,4,4,3,2,full,100.0,364,91,seed=42|dim=4|fold=3|reps=2|ent=full,0.7959658000036143,0.7582417582417582,0.6875,0.6470588235294118,0.6666666666666666,0.7858617131062953
42,4,4,3,3,linear,0.01,364,91,seed=42|dim=4|fold=3|reps=3|ent=linear,0.7767587000053027,0.6263736263736264,0.0,0.0,0.0,0.8782249742002064
42,4,4,3,3,linear,0.1,364,91,seed=42|dim=4|fold=3|reps=3|ent=linear,0.7767587000053027,0.6263736263736264,0.0,0.0,0.0,0.8782249742002064
42,4,4,3,3,linear,1.0,364,91,seed=42|dim=4|fold=3|reps=3|ent=linear,0.7767587000053027,0.7802197802197802,0.6944444444444444,0.7352941176470589,0.7142857142857143,0.8818369453044377
42,4,4,3,3,linear,10.0,364,91,seed=42|dim=4|fold=3|reps=3|ent=linear,0.7767587000053027,0.8131868131868132,0.7297297297297297,0.7941176470588235,0.7605633802816901,0.8761609907120743
42,4,4,3,3,linear,100.0,364,91,seed=42|dim=4|fold=3|reps=3|ent=linear,0.7767587000053027,0.7802197802197802,0.71875,0.6764705882352942,0.696969696969697,0.8668730650154798
42,4,4,3,3,full,0.01,364,91,seed=42|dim=4|fold=3|reps=3|ent=full,1.1719519999969634,0.6263736263736264,0.0,0.0,0.0,0.6372549019607844
42,4,4,3,3,full,0.1,364,91,seed=42|dim=4|fold=3|reps=3|ent=full,1.1719519999969634,0.6263736263736264,0.0,0.0,0.0,0.6388028895768834
42,4,4,3,3,full,1.0,364,91,seed=42|dim=4|fold=3|reps=3|ent=full,1.1719519999969634,0.7032967032967034,0.6666666666666666,0.4117647058823529,0.509090909090909,0.6439628482972136
42,4,4,3,3,full,10.0,364,91,seed=42|dim=4|fold=3|reps=3|ent=full,1.1719519999969634,0.6373626373626373,0.5142857142857142,0.5294117647058824,0.5217391304347826,0.654282765737874
42,4,4,3,3,full,100.0,364,91,seed=42|dim=4|fold=3|reps=3|ent=full,1.1719519999969634,0.6483516483516484,0.525,0.6176470588235294,0.5675675675675675,0.6929824561403509
42,4,4,4,1,linear,0.01,364,91,seed=42|dim=4|fold=4|reps=1|ent=linear,0.3097531000021263,0.6263736263736264,0.0,0.0,0.0,0.8895768833849329
42,4,4,4,1,linear,0.1,364,91,seed=42|dim=4|fold=4|reps=1|ent=linear,0.3097531000021263,0.6813186813186813,1.0,0.14705882352941177,0.2564102564102564,0.8890608875128998
42,4,4,4,1,linear,1.0,364,91,seed=42|dim=4|fold=4|reps=1|ent=linear,0.3097531000021263,0.8241758241758241,0.8461538461538461,0.6470588235294118,0.7333333333333333,0.8777089783281734
42,4,4,4,1,linear,10.0,364,91,seed=42|dim=4|fold=4|reps=1|ent=linear,0.3097531000021263,0.7802197802197802,0.7333333333333333,0.6470588235294118,0.6875,0.8524251805985551
42,4,4,4,1,linear,100.0,364,91,seed=42|dim=4|fold=4|reps=1|ent=linear,0.3097531000021263,0.8021978021978022,0.8076923076923077,0.6176470588235294,0.7,0.8622291021671827
42,4,4,4,1,full,0.01,364,91,seed=42|dim=4|fold=4|reps=1|ent=full,0.43091569999523927,0.6263736263736264,0.0,0.0,0.0,0.9597523219814241
42,4,4,4,1,full,0.1,364,91,seed=42|dim=4|fold=4|reps=1|ent=full,0.43091569999523927,0.7142857142857143,1.0,0.23529411764705882,0.38095238095238093,0.9597523219814241
42,4,4,4,1,full,1.0,364,91,seed=42|dim=4|fold=4|reps=1|ent=full,0.43091569999523927,0.8351648351648352,0.8275862068965517,0.7058823529411765,0.7619047619047619,0.95562435500516
42,4,4,4,1,full,10.0,364,91,seed=42|dim=4|fold=4|reps=1|ent=full,0.43091569999523927,0.9010989010989011,0.9032258064516129,0.8235294117647058,0.8615384615384616,0.9504643962848296
42,4,4,4,1,full,100.0,364,91,seed=42|dim=4|fold=4|reps=1|ent=full,0.43091569999523927,0.8681318681318682,0.84375,0.7941176470588235,0.8181818181818182,0.9509803921568629
42,4,4,4,2,linear,0.01,364,91,seed=42|dim=4|fold=4|reps=2|ent=linear,0.5545122000039555,0.6263736263736264,0.0,0.0,0.0,0.8488132094943239
